country,lat,long,date,cases,type
Croatia,45.1,15.2,2020-04-16,529,recovered
Cuba,21.521757,-77.78116700000002,2020-04-16,171,recovered
Cyprus,35.1264,33.4299,2020-04-16,77,recovered
Czechia,49.8175,15.472999999999999,2020-04-16,972,recovered
Denmark,61.8926,-6.9118,2020-04-16,169,recovered
Denmark,71.7069,-42.6043,2020-04-16,11,recovered
Denmark,56.2639,9.5018,2020-04-16,3023,recovered
Diamond Princess,0,0,2020-04-16,644,recovered
Djibouti,11.8251,42.5903,2020-04-16,73,recovered
Dominica,15.415,-61.371,2020-04-16,8,recovered
Dominican Republic,18.7357,-70.1627,2020-04-16,215,recovered
Ecuador,-1.8312,-78.1834,2020-04-16,838,recovered
Egypt,26.820553000000004,30.802497999999996,2020-04-16,596,recovered
El Salvador,13.7942,-88.8965,2020-04-16,33,recovered
Equatorial Guinea,1.6508,10.2679,2020-04-16,4,recovered
Eritrea,15.1794,39.7823,2020-04-16,0,recovered
Estonia,58.5953,25.0136,2020-04-16,133,recovered
Eswatini,-26.5225,31.4659,2020-04-16,8,recovered
Ethiopia,9.145,40.4897,2020-04-16,15,recovered
Fiji,-17.7134,178.065,2020-04-16,0,recovered
Finland,61.92411,25.748151,2020-04-16,1700,recovered
France,3.9339,-53.1258,2020-04-16,51,recovered
France,-17.6797,149.4068,2020-04-16,0,recovered
France,16.265,-61.551,2020-04-16,67,recovered
France,14.6415,-61.0242,2020-04-16,73,recovered
France,-12.8275,45.166244,2020-04-16,69,recovered
France,-20.904304999999997,165.618042,2020-04-16,1,recovered
France,-21.1151,55.5364,2020-04-16,237,recovered
France,17.9,-62.8333,2020-04-16,4,recovered
France,46.8852,-56.3159,2020-04-16,0,recovered
France,18.0708,-63.0501,2020-04-16,13,recovered
France,46.2276,2.2137,2020-04-16,32297,recovered
Gabon,-0.8037,11.6094,2020-04-16,4,recovered
Gambia,13.4432,-15.3101,2020-04-16,2,recovered
Georgia,42.3154,43.3569,2020-04-16,76,recovered
Germany,51.165690999999995,10.451526,2020-04-16,77000,recovered
Ghana,7.9465,-1.0232,2020-04-16,83,recovered
Greece,39.0742,21.8243,2020-04-16,269,recovered
Grenada,12.1165,-61.678999999999995,2020-04-16,0,recovered
Guatemala,15.7835,-90.2308,2020-04-16,19,recovered
Guinea,9.9456,-9.6966,2020-04-16,49,recovered
Guinea-Bissau,11.8037,-15.1804,2020-04-16,0,recovered
Guyana,4.860416000000002,-58.93018000000001,2020-04-16,8,recovered
Haiti,18.9712,-72.2852,2020-04-16,0,recovered
Holy See,41.9029,12.4534,2020-04-16,2,recovered
Honduras,15.2,-86.2419,2020-04-16,9,recovered
Hungary,47.1625,19.5033,2020-04-16,199,recovered
Iceland,64.9631,-19.0208,2020-04-16,1144,recovered
India,20.593684,78.96288,2020-04-16,1768,recovered
Indonesia,-0.7893,113.9213,2020-04-16,548,recovered
Iran,32.427908,53.68804599999999,2020-04-16,52229,recovered
Iraq,33.223191,43.679291,2020-04-16,856,recovered
Ireland,53.1424,-7.6921,2020-04-16,77,recovered
Israel,31.046051000000002,34.851612,2020-04-16,2818,recovered
Italy,41.87194,12.56738,2020-04-16,40164,recovered
Jamaica,18.1096,-77.2975,2020-04-16,21,recovered
Japan,36.204824,138.252924,2020-04-16,901,recovered
Jordan,31.24,36.51,2020-04-16,259,recovered
Kazakhstan,48.0196,66.9237,2020-04-16,277,recovered
Kenya,-0.0236,37.9062,2020-04-16,53,recovered
"Korea, South",35.90775700000001,127.766922,2020-04-16,7757,recovered
Kosovo,42.602636,20.902977,2020-04-16,71,recovered
Kuwait,29.311659999999996,47.481766,2020-04-16,225,recovered
Kyrgyzstan,41.20438,74.766098,2020-04-16,91,recovered
Laos,19.856270000000002,102.495496,2020-04-16,2,recovered
Latvia,56.8796,24.6032,2020-04-16,57,recovered
Lebanon,33.8547,35.8623,2020-04-16,86,recovered
Lesotho,-29.61,28.2336,2020-04-16,0,recovered
Liberia,6.4280550000000005,-9.429499,2020-04-16,4,recovered
Libya,26.3351,17.228331,2020-04-16,11,recovered
Liechtenstein,47.14,9.55,2020-04-16,77,recovered
Lithuania,55.1694,23.8813,2020-04-16,178,recovered
Luxembourg,49.8153,6.1296,2020-04-16,552,recovered
MS Zaandam,0,0,2020-04-16,0,recovered
Madagascar,-18.766947000000002,46.869107,2020-04-16,33,recovered
Malawi,-13.2543,34.3015,2020-04-16,0,recovered
Malaysia,4.210483999999999,101.97576600000001,2020-04-16,2766,recovered
Maldives,3.2028,73.2207,2020-04-16,16,recovered
Mali,17.570692,-3.996166000000001,2020-04-16,34,recovered
Malta,35.9375,14.3754,2020-04-16,82,recovered
Mauritania,21.0079,-10.9408,2020-04-16,2,recovered
Mauritius,-20.348404000000002,57.552152,2020-04-16,81,recovered
Mexico,23.6345,-102.5528,2020-04-16,2125,recovered
Moldova,47.4116,28.3699,2020-04-16,235,recovered
Monaco,43.7333,7.4167,2020-04-16,12,recovered
Mongolia,46.8625,103.8467,2020-04-16,5,recovered
Montenegro,42.708678000000006,19.374389999999998,2020-04-16,55,recovered
Morocco,31.7917,-7.0926,2020-04-16,249,recovered
Mozambique,-18.6657,35.5296,2020-04-16,2,recovered
Namibia,-22.9576,18.4904,2020-04-16,4,recovered
Nepal,28.1667,84.25,2020-04-16,2,recovered
Netherlands,12.5211,-69.9683,2020-04-16,39,recovered
Netherlands,12.1784,-68.2385,2020-04-16,0,recovered
Netherlands,12.1696,-68.99,2020-04-16,10,recovered
Netherlands,18.0425,-63.0548,2020-04-16,12,recovered
Netherlands,52.1326,5.2913,2020-04-16,0,recovered
New Zealand,-40.9006,174.886,2020-04-16,770,recovered
Nicaragua,12.865416,-85.207229,2020-04-16,4,recovered
Niger,17.607789,8.081666,2020-04-16,90,recovered
Nigeria,9.082,8.6753,2020-04-16,152,recovered
North Macedonia,41.6086,21.7453,2020-04-16,121,recovered
Norway,60.472,8.4689,2020-04-16,32,recovered
Oman,21.512583,55.92325500000001,2020-04-16,176,recovered
Pakistan,30.3753,69.3451,2020-04-16,1765,recovered
Panama,8.538,-80.7821,2020-04-16,75,recovered
Papua New Guinea,-6.314993,143.95555,2020-04-16,0,recovered
Paraguay,-23.4425,-58.4438,2020-04-16,30,recovered
Peru,-9.19,-75.0152,2020-04-16,6120,recovered
Philippines,12.879721,121.77401699999999,2020-04-16,435,recovered
Poland,51.9194,19.1451,2020-04-16,774,recovered
Portugal,39.3999,-8.2245,2020-04-16,493,recovered
Qatar,25.3548,51.1839,2020-04-16,415,recovered
Romania,45.9432,24.9668,2020-04-16,1357,recovered
Russia,61.52401,105.31875600000001,2020-04-16,2304,recovered
Rwanda,-1.9403,29.8739,2020-04-16,60,recovered
Saint Kitts and Nevis,17.357822,-62.782998,2020-04-16,0,recovered
Saint Lucia,13.9094,-60.9789,2020-04-16,11,recovered
Saint Vincent and the Grenadines,12.9843,-61.2872,2020-04-16,1,recovered
San Marino,43.9424,12.4578,2020-04-16,55,recovered
Sao Tome and Principe,0.1864,6.6131,2020-04-16,0,recovered
Saudi Arabia,23.885942,45.079162,2020-04-16,990,recovered
Senegal,14.4974,-14.4524,2020-04-16,194,recovered
Serbia,44.0165,21.0059,2020-04-16,0,recovered
Seychelles,-4.6796,55.492,2020-04-16,0,recovered
Sierra Leone,8.460555000000001,-11.779889,2020-04-16,0,recovered
Singapore,1.2833,103.8333,2020-04-16,683,recovered
Slovakia,48.669,19.699,2020-04-16,167,recovered
Slovenia,46.1512,14.9955,2020-04-16,174,recovered
Somalia,5.152149,46.199616,2020-04-16,2,recovered
South Africa,-30.5595,22.9375,2020-04-16,903,recovered
South Sudan,6.8770000000000024,31.307,2020-04-16,0,recovered
Spain,40.463667,-3.7492199999999998,2020-04-16,74797,recovered
Sri Lanka,7.873054,80.77179699999998,2020-04-16,68,recovered
Sudan,12.8628,30.2176,2020-04-16,4,recovered
Suriname,3.9193,-56.0278,2020-04-16,6,recovered
Sweden,60.128161,18.643501,2020-04-16,0,recovered
Switzerland,46.8182,8.2275,2020-04-16,15900,recovered
Syria,34.8021,38.9968,2020-04-16,5,recovered
Taiwan*,23.7,121,2020-04-16,155,recovered
Tajikistan,38.861,71.2761,2020-04-16,0,recovered
Tanzania,-6.369028,34.888822,2020-04-16,11,recovered
Thailand,15.870032,100.992541,2020-04-16,1593,recovered
Timor-Leste,-8.8742,125.7275,2020-04-16,1,recovered
Togo,8.6195,0.8248,2020-04-16,45,recovered
Trinidad and Tobago,10.6918,-61.2225,2020-04-16,20,recovered
Tunisia,33.886917,9.537499,2020-04-16,43,recovered
Turkey,38.9637,35.2433,2020-04-16,7089,recovered
US,40,-100,2020-04-16,54703,recovered
Uganda,1.373333,32.290275,2020-04-16,20,recovered
Ukraine,48.3794,31.1656,2020-04-16,186,recovered
United Arab Emirates,23.424076,53.847818000000004,2020-04-16,1095,recovered
United Kingdom,18.2206,-63.068600000000004,2020-04-16,1,recovered
United Kingdom,32.3078,-64.7505,2020-04-16,33,recovered
United Kingdom,18.4207,-64.64,2020-04-16,2,recovered
United Kingdom,19.3133,-81.2546,2020-04-16,6,recovered
United Kingdom,49.3723,-2.3644,2020-04-16,73,recovered
United Kingdom,-51.7963,-59.5236,2020-04-16,1,recovered
United Kingdom,36.1408,-5.3536,2020-04-16,104,recovered
United Kingdom,54.2361,-4.5481,2020-04-16,154,recovered
United Kingdom,16.742498,-62.187366000000004,2020-04-16,1,recovered
United Kingdom,21.69400000000001,-71.7979,2020-04-16,0,recovered
United Kingdom,55.3781,-3.4360000000000004,2020-04-16,0,recovered
Uruguay,-32.5228,-55.7658,2020-04-16,286,recovered
Uzbekistan,41.377491,64.585262,2020-04-16,129,recovered
Venezuela,6.4238,-66.5897,2020-04-16,111,recovered
Vietnam,14.058323999999999,108.277199,2020-04-16,177,recovered
West Bank and Gaza,31.9522,35.2332,2020-04-16,63,recovered
Western Sahara,24.2155,-12.8858,2020-04-16,0,recovered
Yemen,15.552726999999999,48.516388,2020-04-16,0,recovered
Zambia,-13.133897,27.849332,2020-04-16,30,recovered
Zimbabwe,-19.015438,29.154857,2020-04-16,1,recovered
Afghanistan,33.93911,67.709953,2020-04-17,99,recovered
Albania,41.1533,20.1683,2020-04-17,283,recovered
Algeria,28.0339,1.6596,2020-04-17,846,recovered
Andorra,42.5063,1.5218,2020-04-17,191,recovered
Angola,-11.2027,17.8739,2020-04-17,5,recovered
Antigua and Barbuda,17.0608,-61.7964,2020-04-17,3,recovered
Argentina,-38.4161,-63.6167,2020-04-17,666,recovered
Armenia,40.0691,45.0382,2020-04-17,402,recovered
Australia,-35.4735,149.0124,2020-04-17,81,recovered
Australia,-33.8688,151.2093,2020-04-17,1379,recovered
Australia,-12.4634,130.8456,2020-04-17,9,recovered
Australia,-27.4698,153.0251,2020-04-17,442,recovered
Australia,-34.9285,138.6007,2020-04-17,331,recovered
Australia,-42.8821,147.3272,2020-04-17,67,recovered
Australia,-37.8136,144.9631,2020-04-17,1159,recovered
Australia,-31.9505,115.8605,2020-04-17,340,recovered
Austria,47.5162,14.5501,2020-04-17,9704,recovered
Azerbaijan,40.1431,47.5769,2020-04-17,528,recovered
Bahamas,25.025885,-78.035889,2020-04-17,6,recovered
Bahrain,26.0275,50.55,2020-04-17,725,recovered
Bangladesh,23.685,90.3563,2020-04-17,58,recovered
Barbados,13.1939,-59.5432,2020-04-17,15,recovered
Belarus,53.7098,27.9534,2020-04-17,342,recovered
Belgium,50.8333,4.469936,2020-04-17,7961,recovered
Belize,17.1899,-88.4976,2020-04-17,0,recovered
Benin,9.3077,2.3158,2020-04-17,18,recovered
Bhutan,27.5142,90.4336,2020-04-17,2,recovered
Bolivia,-16.2902,-63.5887,2020-04-17,26,recovered
Bosnia and Herzegovina,43.9159,17.6791,2020-04-17,320,recovered
Botswana,-22.3285,24.6849,2020-04-17,0,recovered
Brazil,-14.235,-51.9253,2020-04-17,14026,recovered
Brunei,4.5353,114.7277,2020-04-17,112,recovered
Bulgaria,42.7339,25.4858,2020-04-17,141,recovered
Burkina Faso,12.2383,-1.5616,2020-04-17,294,recovered
Burma,21.9162,95.956,2020-04-17,5,recovered
Burundi,-3.3731,29.9189,2020-04-17,0,recovered
Cabo Verde,16.5388,-23.0418,2020-04-17,1,recovered
Cambodia,11.55,104.9167,2020-04-17,98,recovered
Cameroon,3.8480000000000003,11.5021,2020-04-17,164,recovered
Canada,56.1304,-106.3468,2020-04-17,10545,recovered
Central African Republic,6.6111,20.9394,2020-04-17,4,recovered
Chad,15.4542,18.7322,2020-04-17,5,recovered
Chile,-35.6751,-71.543,2020-04-17,3621,recovered
China,31.8257,117.2264,2020-04-17,984,recovered
China,40.1824,116.4142,2020-04-17,509,recovered
China,30.0572,107.874,2020-04-17,570,recovered
China,26.0789,117.9874,2020-04-17,334,recovered
China,35.7518,104.2861,2020-04-17,137,recovered
China,23.3417,113.4244,2020-04-17,1475,recovered
China,23.8298,108.7881,2020-04-17,252,recovered
China,26.8154,106.8748,2020-04-17,144,recovered
China,19.1959,109.7453,2020-04-17,162,recovered
China,37.8957,114.9042,2020-04-17,316,recovered
China,47.861999999999995,127.7615,2020-04-17,471,recovered
China,33.882,113.61399999999999,2020-04-17,1254,recovered
China,22.3,114.2,2020-04-17,533,recovered
China,30.9756,112.2707,2020-04-17,63487,recovered
China,27.6104,111.7088,2020-04-17,1014,recovered
China,44.0935,113.9448,2020-04-17,103,recovered
China,32.9711,119.455,2020-04-17,643,recovered
China,27.614,115.7221,2020-04-17,936,recovered
China,43.6661,126.1923,2020-04-17,97,recovered
China,41.2956,122.6085,2020-04-17,140,recovered
China,22.1667,113.55,2020-04-17,16,recovered
China,37.2692,106.1655,2020-04-17,75,recovered
China,35.7452,95.9956,2020-04-17,18,recovered
China,35.1917,108.8701,2020-04-17,252,recovered
China,36.3427,118.1498,2020-04-17,761,recovered
China,31.201999999999998,121.4491,2020-04-17,512,recovered
China,37.5777,112.2922,2020-04-17,135,recovered
China,30.6171,102.7103,2020-04-17,552,recovered
China,39.3054,117.323,2020-04-17,173,recovered
China,31.6927,88.0924,2020-04-17,1,recovered
China,41.1129,85.2401,2020-04-17,73,recovered
China,24.974,101.48700000000001,2020-04-17,177,recovered
China,29.1832,120.0934,2020-04-17,1246,recovered
Colombia,4.5709,-74.2973,2020-04-17,634,recovered
Comoros,-11.6455,43.3333,2020-04-17,0,recovered
Congo (Brazzaville),-0.228,15.8277,2020-04-17,11,recovered
Congo (Kinshasa),-4.0383,21.7587,2020-04-17,25,recovered
Costa Rica,9.7489,-83.7534,2020-04-17,88,recovered
Cote d'Ivoire,7.54,-5.5471,2020-04-17,193,recovered
Croatia,45.1,15.2,2020-04-17,600,recovered
Cuba,21.521757,-77.78116700000002,2020-04-17,192,recovered
Cyprus,35.1264,33.4299,2020-04-17,77,recovered
Czechia,49.8175,15.472999999999999,2020-04-17,1174,recovered
Denmark,61.8926,-6.9118,2020-04-17,171,recovered
Denmark,71.7069,-42.6043,2020-04-17,11,recovered
Denmark,56.2639,9.5018,2020-04-17,3389,recovered
Diamond Princess,0,0,2020-04-17,644,recovered
Djibouti,11.8251,42.5903,2020-04-17,76,recovered
Dominica,15.415,-61.371,2020-04-17,8,recovered
Dominican Republic,18.7357,-70.1627,2020-04-17,268,recovered
Ecuador,-1.8312,-78.1834,2020-04-17,838,recovered
Egypt,26.820553000000004,30.802497999999996,2020-04-17,646,recovered
El Salvador,13.7942,-88.8965,2020-04-17,38,recovered
Equatorial Guinea,1.6508,10.2679,2020-04-17,4,recovered
Eritrea,15.1794,39.7823,2020-04-17,0,recovered
Estonia,58.5953,25.0136,2020-04-17,145,recovered
Eswatini,-26.5225,31.4659,2020-04-17,8,recovered
Ethiopia,9.145,40.4897,2020-04-17,15,recovered
Fiji,-17.7134,178.065,2020-04-17,0,recovered
Finland,61.92411,25.748151,2020-04-17,1700,recovered
France,3.9339,-53.1258,2020-04-17,61,recovered
France,-17.6797,149.4068,2020-04-17,0,recovered
France,16.265,-61.551,2020-04-17,67,recovered
France,14.6415,-61.0242,2020-04-17,73,recovered
France,-12.8275,45.166244,2020-04-17,117,recovered
France,-20.904304999999997,165.618042,2020-04-17,14,recovered
France,-21.1151,55.5364,2020-04-17,237,recovered
France,17.9,-62.8333,2020-04-17,4,recovered
France,46.8852,-56.3159,2020-04-17,0,recovered
France,18.0708,-63.0501,2020-04-17,13,recovered
France,46.2276,2.2137,2020-04-17,33834,recovered
Gabon,-0.8037,11.6094,2020-04-17,7,recovered
Gambia,13.4432,-15.3101,2020-04-17,2,recovered
Georgia,42.3154,43.3569,2020-04-17,79,recovered
Germany,51.165690999999995,10.451526,2020-04-17,83114,recovered
Ghana,7.9465,-1.0232,2020-04-17,83,recovered
Greece,39.0742,21.8243,2020-04-17,269,recovered
Grenada,12.1165,-61.678999999999995,2020-04-17,6,recovered
Guatemala,15.7835,-90.2308,2020-04-17,21,recovered
Guinea,9.9456,-9.6966,2020-04-17,59,recovered
Guinea-Bissau,11.8037,-15.1804,2020-04-17,0,recovered
Guyana,4.860416000000002,-58.93018000000001,2020-04-17,9,recovered
Haiti,18.9712,-72.2852,2020-04-17,0,recovered
Holy See,41.9029,12.4534,2020-04-17,2,recovered
Honduras,15.2,-86.2419,2020-04-17,10,recovered
Hungary,47.1625,19.5033,2020-04-17,207,recovered
Iceland,64.9631,-19.0208,2020-04-17,1224,recovered
India,20.593684,78.96288,2020-04-17,2041,recovered
Indonesia,-0.7893,113.9213,2020-04-17,607,recovered
Iran,32.427908,53.68804599999999,2020-04-17,54064,recovered
Iraq,33.223191,43.679291,2020-04-17,906,recovered
Ireland,53.1424,-7.6921,2020-04-17,77,recovered
Israel,31.046051000000002,34.851612,2020-04-17,3126,recovered
Italy,41.87194,12.56738,2020-04-17,42727,recovered
Jamaica,18.1096,-77.2975,2020-04-17,25,recovered
Japan,36.204824,138.252924,2020-04-17,935,recovered
Jordan,31.24,36.51,2020-04-17,265,recovered
Kazakhstan,48.0196,66.9237,2020-04-17,347,recovered
Kenya,-0.0236,37.9062,2020-04-17,53,recovered
"Korea, South",35.90775700000001,127.766922,2020-04-17,7829,recovered
Kosovo,42.602636,20.902977,2020-04-17,79,recovered
Kuwait,29.311659999999996,47.481766,2020-04-17,258,recovered
Kyrgyzstan,41.20438,74.766098,2020-04-17,114,recovered
Laos,19.856270000000002,102.495496,2020-04-17,2,recovered
Latvia,56.8796,24.6032,2020-04-17,88,recovered
Lebanon,33.8547,35.8623,2020-04-17,86,recovered
Lesotho,-29.61,28.2336,2020-04-17,0,recovered
Liberia,6.4280550000000005,-9.429499,2020-04-17,7,recovered
Libya,26.3351,17.228331,2020-04-17,11,recovered
Liechtenstein,47.14,9.55,2020-04-17,77,recovered
Lithuania,55.1694,23.8813,2020-04-17,210,recovered
Luxembourg,49.8153,6.1296,2020-04-17,579,recovered
MS Zaandam,0,0,2020-04-17,0,recovered
Madagascar,-18.766947000000002,46.869107,2020-04-17,33,recovered
Malawi,-13.2543,34.3015,2020-04-17,3,recovered
Malaysia,4.210483999999999,101.97576600000001,2020-04-17,2967,recovered
Maldives,3.2028,73.2207,2020-04-17,16,recovered
Mali,17.570692,-3.996166000000001,2020-04-17,34,recovered
Malta,35.9375,14.3754,2020-04-17,91,recovered
Mauritania,21.0079,-10.9408,2020-04-17,2,recovered
Mauritius,-20.348404000000002,57.552152,2020-04-17,108,recovered
Mexico,23.6345,-102.5528,2020-04-17,2125,recovered
Moldova,47.4116,28.3699,2020-04-17,276,recovered
Monaco,43.7333,7.4167,2020-04-17,20,recovered
Mongolia,46.8625,103.8467,2020-04-17,5,recovered
Montenegro,42.708678000000006,19.374389999999998,2020-04-17,55,recovered
Morocco,31.7917,-7.0926,2020-04-17,281,recovered
Mozambique,-18.6657,35.5296,2020-04-17,2,recovered
Namibia,-22.9576,18.4904,2020-04-17,4,recovered
Nepal,28.1667,84.25,2020-04-17,2,recovered
Netherlands,12.5211,-69.9683,2020-04-17,43,recovered
Netherlands,12.1784,-68.2385,2020-04-17,0,recovered
Netherlands,12.1696,-68.99,2020-04-17,10,recovered
Netherlands,18.0425,-63.0548,2020-04-17,12,recovered
Netherlands,52.1326,5.2913,2020-04-17,0,recovered
New Zealand,-40.9006,174.886,2020-04-17,816,recovered
Nicaragua,12.865416,-85.207229,2020-04-17,4,recovered
Niger,17.607789,8.081666,2020-04-17,110,recovered
Nigeria,9.082,8.6753,2020-04-17,159,recovered
North Macedonia,41.6086,21.7453,2020-04-17,139,recovered
Norway,60.472,8.4689,2020-04-17,32,recovered
Oman,21.512583,55.92325500000001,2020-04-17,176,recovered
Pakistan,30.3753,69.3451,2020-04-17,1832,recovered
Panama,8.538,-80.7821,2020-04-17,98,recovered
Papua New Guinea,-6.314993,143.95555,2020-04-17,0,recovered
Paraguay,-23.4425,-58.4438,2020-04-17,30,recovered
Peru,-9.19,-75.0152,2020-04-17,6541,recovered
Philippines,12.879721,121.77401699999999,2020-04-17,487,recovered
Poland,51.9194,19.1451,2020-04-17,866,recovered
Portugal,39.3999,-8.2245,2020-04-17,519,recovered
Qatar,25.3548,51.1839,2020-04-17,464,recovered
Romania,45.9432,24.9668,2020-04-17,1508,recovered
Russia,61.52401,105.31875600000001,2020-04-17,2590,recovered
Rwanda,-1.9403,29.8739,2020-04-17,65,recovered
Saint Kitts and Nevis,17.357822,-62.782998,2020-04-17,0,recovered
Saint Lucia,13.9094,-60.9789,2020-04-17,11,recovered
Saint Vincent and the Grenadines,12.9843,-61.2872,2020-04-17,1,recovered
San Marino,43.9424,12.4578,2020-04-17,57,recovered
Sao Tome and Principe,0.1864,6.6131,2020-04-17,0,recovered
Saudi Arabia,23.885942,45.079162,2020-04-17,1049,recovered
Senegal,14.4974,-14.4524,2020-04-17,198,recovered
Serbia,44.0165,21.0059,2020-04-17,534,recovered
Seychelles,-4.6796,55.492,2020-04-17,5,recovered
Sierra Leone,8.460555000000001,-11.779889,2020-04-17,0,recovered
Singapore,1.2833,103.8333,2020-04-17,708,recovered
Slovakia,48.669,19.699,2020-04-17,175,recovered
Slovenia,46.1512,14.9955,2020-04-17,174,recovered
Somalia,5.152149,46.199616,2020-04-17,2,recovered
South Africa,-30.5595,22.9375,2020-04-17,903,recovered
South Sudan,6.8770000000000024,31.307,2020-04-17,0,recovered
Spain,40.463667,-3.7492199999999998,2020-04-17,74797,recovered
Sri Lanka,7.873054,80.77179699999998,2020-04-17,77,recovered
Sudan,12.8628,30.2176,2020-04-17,4,recovered
Suriname,3.9193,-56.0278,2020-04-17,6,recovered
Sweden,60.128161,18.643501,2020-04-17,0,recovered
Switzerland,46.8182,8.2275,2020-04-17,16400,recovered
Syria,34.8021,38.9968,2020-04-17,5,recovered
Taiwan*,23.7,121,2020-04-17,166,recovered
Tajikistan,38.861,71.2761,2020-04-17,0,recovered
Tanzania,-6.369028,34.888822,2020-04-17,11,recovered
Thailand,15.870032,100.992541,2020-04-17,1689,recovered
Timor-Leste,-8.8742,125.7275,2020-04-17,1,recovered
Togo,8.6195,0.8248,2020-04-17,48,recovered
Trinidad and Tobago,10.6918,-61.2225,2020-04-17,20,recovered
Tunisia,33.886917,9.537499,2020-04-17,43,recovered
Turkey,38.9637,35.2433,2020-04-17,8631,recovered
US,40,-100,2020-04-17,58545,recovered
Uganda,1.373333,32.290275,2020-04-17,20,recovered
Ukraine,48.3794,31.1656,2020-04-17,246,recovered
United Arab Emirates,23.424076,53.847818000000004,2020-04-17,1188,recovered
United Kingdom,18.2206,-63.068600000000004,2020-04-17,1,recovered
United Kingdom,32.3078,-64.7505,2020-04-17,35,recovered
United Kingdom,18.4207,-64.64,2020-04-17,2,recovered
United Kingdom,19.3133,-81.2546,2020-04-17,7,recovered
United Kingdom,49.3723,-2.3644,2020-04-17,73,recovered
United Kingdom,-51.7963,-59.5236,2020-04-17,1,recovered
United Kingdom,36.1408,-5.3536,2020-04-17,105,recovered
United Kingdom,54.2361,-4.5481,2020-04-17,169,recovered
United Kingdom,16.742498,-62.187366000000004,2020-04-17,1,recovered
United Kingdom,21.69400000000001,-71.7979,2020-04-17,0,recovered
United Kingdom,55.3781,-3.4360000000000004,2020-04-17,0,recovered
Uruguay,-32.5228,-55.7658,2020-04-17,294,recovered
Uzbekistan,41.377491,64.585262,2020-04-17,156,recovered
Venezuela,6.4238,-66.5897,2020-04-17,111,recovered
Vietnam,14.058323999999999,108.277199,2020-04-17,198,recovered
West Bank and Gaza,31.9522,35.2332,2020-04-17,69,recovered
Western Sahara,24.2155,-12.8858,2020-04-17,0,recovered
Yemen,15.552726999999999,48.516388,2020-04-17,0,recovered
Zambia,-13.133897,27.849332,2020-04-17,30,recovered
Zimbabwe,-19.015438,29.154857,2020-04-17,2,recovered
Afghanistan,33.93911,67.709953,2020-04-18,112,recovered
Albania,41.1533,20.1683,2020-04-18,302,recovered
Algeria,28.0339,1.6596,2020-04-18,894,recovered
Andorra,42.5063,1.5218,2020-04-18,205,recovered
Angola,-11.2027,17.8739,2020-04-18,6,recovered
Antigua and Barbuda,17.0608,-61.7964,2020-04-18,3,recovered
Argentina,-38.4161,-63.6167,2020-04-18,685,recovered
Armenia,40.0691,45.0382,2020-04-18,523,recovered
Australia,-35.4735,149.0124,2020-04-18,88,recovered
Australia,-33.8688,151.2093,2020-04-18,1379,recovered
Australia,-12.4634,130.8456,2020-04-18,9,recovered
Australia,-27.4698,153.0251,2020-04-18,738,recovered
Australia,-34.9285,138.6007,2020-04-18,331,recovered
Australia,-42.8821,147.3272,2020-04-18,67,recovered
Australia,-37.8136,144.9631,2020-04-18,1172,recovered
Australia,-31.9505,115.8605,2020-04-18,340,recovered
Austria,47.5162,14.5501,2020-04-18,10214,recovered
Azerbaijan,40.1431,47.5769,2020-04-18,590,recovered
Bahamas,25.025885,-78.035889,2020-04-18,10,recovered
Bahrain,26.0275,50.55,2020-04-18,755,recovered
Bangladesh,23.685,90.3563,2020-04-18,66,recovered
Barbados,13.1939,-59.5432,2020-04-18,17,recovered
Belarus,53.7098,27.9534,2020-04-18,342,recovered
Belgium,50.8333,4.469936,2020-04-18,8348,recovered
Belize,17.1899,-88.4976,2020-04-18,0,recovered
Benin,9.3077,2.3158,2020-04-18,18,recovered
Bhutan,27.5142,90.4336,2020-04-18,2,recovered
Bolivia,-16.2902,-63.5887,2020-04-18,31,recovered
Bosnia and Herzegovina,43.9159,17.6791,2020-04-18,338,recovered
Botswana,-22.3285,24.6849,2020-04-18,0,recovered
Brazil,-14.235,-51.9253,2020-04-18,14026,recovered
Brunei,4.5353,114.7277,2020-04-18,113,recovered
Bulgaria,42.7339,25.4858,2020-04-18,153,recovered
Burkina Faso,12.2383,-1.5616,2020-04-18,321,recovered
Burma,21.9162,95.956,2020-04-18,5,recovered
Burundi,-3.3731,29.9189,2020-04-18,0,recovered
Cabo Verde,16.5388,-23.0418,2020-04-18,1,recovered
Cambodia,11.55,104.9167,2020-04-18,103,recovered
Cameroon,3.8480000000000003,11.5021,2020-04-18,177,recovered
Canada,56.1304,-106.3468,2020-04-18,10964,recovered
Central African Republic,6.6111,20.9394,2020-04-18,4,recovered
Chad,15.4542,18.7322,2020-04-18,8,recovered
Chile,-35.6751,-71.543,2020-04-18,4035,recovered
China,31.8257,117.2264,2020-04-18,984,recovered
China,40.1824,116.4142,2020-04-18,509,recovered
China,30.0572,107.874,2020-04-18,570,recovered
China,26.0789,117.9874,2020-04-18,336,recovered
China,35.7518,104.2861,2020-04-18,137,recovered
China,23.3417,113.4244,2020-04-18,1482,recovered
China,23.8298,108.7881,2020-04-18,252,recovered
China,26.8154,106.8748,2020-04-18,144,recovered
China,19.1959,109.7453,2020-04-18,162,recovered
China,37.8957,114.9042,2020-04-18,316,recovered
China,47.861999999999995,127.7615,2020-04-18,472,recovered
